model,seed,device,trainable_parameters,optimization_steps,best_validation_mse,best_validation_step,training_seconds,final_latent_delta,validation_mse,validation_rmse_radians,validation_relative_rmse_2pi,validation_sun_rmse_radians,validation_mars_rmse_radians,test_mse,test_rmse_radians,test_relative_rmse_2pi,test_sun_rmse_radians,test_mars_rmse_radians,heliocentric_to_latent_r2,heliocentric_to_latent_r2_per_dimension,geocentric_to_latent_r2,geocentric_to_latent_r2_per_dimension,latent_to_heliocentric_r2,latent_to_heliocentric_r2_per_angle,latent_to_heliocentric_rmse_radians,test_branch_heliocentric_to_latent_r2,test_branch_latent_to_heliocentric_r2,learned_latent_delta,heliocentric_fit_expected_delta,latent_delta_relative_error,latent_delta_cosine_similarity,heliocentric_fit_coefficients
reservoir,0,cuda,3022,15000,0.2098112851381302,15000,3135.6311121145263,"[0.012040982022881508, -0.006246063858270645]",0.21137528121471405,0.45975567556552693,0.07317238838080733,0.39531758427619934,0.516211748123169,0.21070340275764465,0.45902440322671806,0.07305600277333954,0.40085551142692566,0.5106090903282166,0.8968367631144468,"[0.8505320431026031, 0.9262916648769699]",0.904949460773635,"[0.8580528387662878, 0.9347808780455602]",0.8850418915947086,"[0.8740275650601461, 0.8963337405002749]",0.609887602313061,0.8216370683873067,0.60296477210337,"[0.012040982022881508, -0.006246063858270645]","[0.012678078209959583, -0.008637414318180981]",0.1613195194492125,0.992864323651268,"[[0.09699046633370015, -0.10618772785745868], [0.015475459763005447, 0.06494801106547683], [0.16782826064560322, -0.4167166293437177]]"
