model,seed,device,trainable_parameters,optimization_steps,best_validation_mse,best_validation_step,training_seconds,final_latent_delta,validation_mse,validation_rmse_radians,validation_relative_rmse_2pi,validation_sun_mse,validation_mars_mse,validation_sun_rmse_radians,validation_mars_rmse_radians,validation_mars_velocity_mse,validation_mars_curvature_mse,test_mse,test_rmse_radians,test_relative_rmse_2pi,test_sun_mse,test_mars_mse,test_sun_rmse_radians,test_mars_rmse_radians,test_mars_velocity_mse,test_mars_curvature_mse,heliocentric_to_latent_r2,heliocentric_to_latent_r2_per_dimension,geocentric_to_latent_r2,geocentric_to_latent_r2_per_dimension,latent_to_heliocentric_r2,latent_to_heliocentric_r2_per_angle,latent_to_heliocentric_rmse_radians,test_branch_heliocentric_to_latent_r2,test_branch_latent_to_heliocentric_r2,learned_latent_delta,heliocentric_fit_expected_delta,latent_delta_relative_error,latent_delta_cosine_similarity,heliocentric_fit_coefficients,latent_depth_diagnostics
reservoir,0,cuda,806,15000,0.09419846534729004,15000,375.6954582789913,"[-0.014933144673705101, 0.001166832516901195]",0.09217111021280289,0.30359695356311284,0.048318955867210016,0.011937551200389862,0.17240466177463531,0.10925910122451979,0.4152164035471567,0.001210829010233283,2.123529884556774e-05,0.09369620680809021,0.30609836132865886,0.04871706727778512,0.011753788217902184,0.17563863098621368,0.10841488928141828,0.41909262816973253,0.0012350729666650295,2.1668967747245915e-05,0.9816021002696654,"[0.9814908704032536, 0.9816877591779429]",0.9584024651711086,"[0.9731482899199121, 0.9470463936895237]",0.9809970760178292,"[0.9951367329221037, 0.9665011623735922]",0.24796490365182905,0.6792097409444517,0.6695470483368856,"[-0.014933144673705101, 0.001166832516901195]","[-0.014701737009712923, 0.0009711657002058985]",0.020567902145476845,0.9999277762890605,"[[-0.09448107655521808, 0.060389654391663196], [-0.05180692344610304, -0.09849245359223921], [0.1779412895978116, 0.26300725686659193]]","[{'latent_index': 1, 'source_reservoir': 1, 'heliocentric_to_latent_r2': 0.9816021002696654, 'heliocentric_to_latent_r2_per_dimension': [0.9814908704032536, 0.9816877591779429], 'latent_to_heliocentric_r2': 0.9809970760178292, 'latent_to_heliocentric_r2_per_angle': [0.9951367329221037, 0.9665011623735922], 'latent_to_heliocentric_rmse_radians': 0.24796490365182905, 'geocentric_to_latent_r2': 0.9584024651711086, 'geocentric_to_latent_r2_per_dimension': [0.9731482899199121, 0.9470463936895237], 'latent_to_geocentric_r2': 0.9567552567169245, 'latent_to_geocentric_r2_per_angle': [0.9951367329221037, 0.9195312884239049], 'latent_to_geocentric_rmse_radians': 0.3792990532029276, 'test_branch_heliocentric_to_latent_r2': 0.6792097409444517, 'test_branch_latent_to_heliocentric_r2': 0.6695470483368856, 'test_branch_geocentric_to_latent_r2': 0.9553529814782808, 'test_branch_latent_to_geocentric_r2': 0.9559802671459809}]"
reservoir,1,cuda,806,15000,0.08373662829399109,15000,376.3120968019939,"[-0.0124919218942523, 0.003411229234188795]",0.08211048692464828,0.28654927486323933,0.04560573353388273,0.014434988610446453,0.14978598058223724,0.12014569742794143,0.3870219381149307,0.0011525684967637062,1.7382628357154317e-05,0.08312967419624329,0.28832217083714407,0.04588789869171739,0.01425620075315237,0.15200315415859222,0.11939933313529172,0.38987581889441697,0.0011717909947037697,1.7787504475563765e-05,0.9790138480252295,"[0.9966294259143983, 0.961032097818949]",0.9503436212462015,"[0.9961991212677285, 0.9035349294411391]",0.9751912469767363,"[0.9956796628573611, 0.9557738119942458]",0.29037226485461554,0.6862387622249342,0.6422502846430709,"[-0.0124919218942523, 0.003411229234188795]","[-0.012412142283070514, 0.0031010605317954632]",0.025033061723360266,0.9997635097308444,"[[-0.10588630072506096, -0.02693216267063948], [0.00542148389618383, 0.09912687022011561], [0.004231301709154515, -0.2969972712762352]]","[{'latent_index': 1, 'source_reservoir': 1, 'heliocentric_to_latent_r2': 0.9790138480252295, 'heliocentric_to_latent_r2_per_dimension': [0.9966294259143983, 0.961032097818949], 'latent_to_heliocentric_r2': 0.9751912469767363, 'latent_to_heliocentric_r2_per_angle': [0.9956796628573611, 0.9557738119942458], 'latent_to_heliocentric_rmse_radians': 0.29037226485461554, 'geocentric_to_latent_r2': 0.9503436212462015, 'geocentric_to_latent_r2_per_dimension': [0.9961991212677285, 0.9035349294411391], 'latent_to_geocentric_r2': 0.9438091668020107, 'latent_to_geocentric_r2_per_angle': [0.9956796628573611, 0.8984750905055474], 'latent_to_geocentric_rmse_radians': 0.44636899514823886, 'test_branch_heliocentric_to_latent_r2': 0.6862387622249342, 'test_branch_latent_to_heliocentric_r2': 0.6422502846430709, 'test_branch_geocentric_to_latent_r2': 0.945539478824447, 'test_branch_latent_to_geocentric_r2': 0.9381784950120922}]"
reservoir,2,cuda,806,15000,0.090501569211483,15000,376.0328981280036,"[-0.0037986915558576584, 0.010599136352539062]",0.08863408863544464,0.29771477732125534,0.04738277844218069,0.020476171746850014,0.15679198503494263,0.1430949745688157,0.3959696769134508,0.001141331042163074,2.1404797735158354e-05,0.09063330292701721,0.30105365456512434,0.047914177259919484,0.02056005783379078,0.1607065498828888,0.14338778830078516,0.4008822144756347,0.0011657675495371222,2.196914101659786e-05,0.9744686789779957,"[0.9848389128170959, 0.9586963559803886]",0.931577077987761,"[0.9456468639808295, 0.9101780265050791]",0.9765972236143302,"[0.9933851548158821, 0.9611146433226802]",0.29663012702437713,0.5957066472825954,0.6569986586789602,"[-0.0037986915558576584, 0.010599136352539062]","[-0.003700160269696224, 0.010670467022187376]",0.010770574449674124,0.9999465143706179,"[[-0.07427703589219907, 0.044740413659825784], [0.08200497959097511, 0.0824593615400945], [-0.24446291170743797, -0.26504974815271004]]","[{'latent_index': 1, 'source_reservoir': 1, 'heliocentric_to_latent_r2': 0.9744686789779957, 'heliocentric_to_latent_r2_per_dimension': [0.9848389128170959, 0.9586963559803886], 'latent_to_heliocentric_r2': 0.9765972236143302, 'latent_to_heliocentric_r2_per_angle': [0.9933851548158821, 0.9611146433226802], 'latent_to_heliocentric_rmse_radians': 0.29663012702437713, 'geocentric_to_latent_r2': 0.931577077987761, 'geocentric_to_latent_r2_per_dimension': [0.9456468639808295, 0.9101780265050791], 'latent_to_geocentric_r2': 0.9432881009473122, 'latent_to_geocentric_r2_per_angle': [0.9933851548158821, 0.8973948941562486], 'latent_to_geocentric_rmse_radians': 0.4625692640492231, 'test_branch_heliocentric_to_latent_r2': 0.5957066472825954, 'test_branch_latent_to_heliocentric_r2': 0.6569986586789602, 'test_branch_geocentric_to_latent_r2': 0.9331614950926723, 'test_branch_latent_to_geocentric_r2': 0.9439746771582577}]"
