model,seeds,trainable_parameters,test_relative_rmse_2pi_mean,test_relative_rmse_2pi_std,heliocentric_to_latent_r2_mean,heliocentric_to_latent_r2_std,latent_to_heliocentric_r2_mean,latent_to_heliocentric_r2_std
reservoir,3,126,0.12454757787584053,0.011317314841373738,0.9002110667384376,0.018508367848346936,0.9156697368909049,0.010797530639557365
