model,seed,device,trainable_parameters,optimization_steps,best_validation_mse,best_validation_step,training_seconds,final_latent_delta,validation_mse,validation_rmse_radians,validation_relative_rmse_2pi,validation_sun_rmse_radians,validation_mars_rmse_radians,test_mse,test_rmse_radians,test_relative_rmse_2pi,test_sun_rmse_radians,test_mars_rmse_radians,heliocentric_to_latent_r2,heliocentric_to_latent_r2_per_dimension,geocentric_to_latent_r2,geocentric_to_latent_r2_per_dimension,latent_to_heliocentric_r2,latent_to_heliocentric_r2_per_angle,latent_to_heliocentric_rmse_radians,test_branch_heliocentric_to_latent_r2,test_branch_latent_to_heliocentric_r2,learned_latent_delta,heliocentric_fit_expected_delta,latent_delta_relative_error,latent_delta_cosine_similarity,heliocentric_fit_coefficients
reservoir,0,cuda,3022,60000,0.15578685700893402,59750,12020.61415729206,"[0.0034841476008296013, -0.00024591514375060797]",0.14816516637802124,0.3849222861539992,0.061262284547641994,0.4164787530899048,0.3505364656448364,0.14654015004634857,0.38280562959072134,0.06092540819276842,0.4158896505832672,0.3465776741504669,0.7041952299755676,"[0.636928310694133, 0.7807649485704172]",0.6832784820645015,"[0.6126332997495487, 0.7636936662706966]",0.6880559331626788,"[0.53866054324668, 0.841215465317144]",1.0046582746480572,0.5994706382232133,0.4610783971527451,"[0.0034841476008296013, -0.00024591514375060797]","[0.010156450886227974, -0.0056998190247605825]",0.7399374854442269,0.904351556883531,"[[0.11220984044487012, -0.09206908645421649], [-0.05255591909559175, 0.08425845250461678], [0.5520009054674585, -0.6570342453498865]]"
