model,seed,device,trainable_parameters,optimization_steps,best_validation_mse,best_validation_step,training_seconds,final_latent_delta,validation_mse,validation_rmse_radians,validation_relative_rmse_2pi,validation_sun_rmse_radians,validation_mars_rmse_radians,test_mse,test_rmse_radians,test_relative_rmse_2pi,test_sun_rmse_radians,test_mars_rmse_radians,heliocentric_to_latent_r2,heliocentric_to_latent_r2_per_dimension,geocentric_to_latent_r2,geocentric_to_latent_r2_per_dimension,latent_to_heliocentric_r2,latent_to_heliocentric_r2_per_angle,latent_to_heliocentric_rmse_radians,test_branch_heliocentric_to_latent_r2,test_branch_latent_to_heliocentric_r2,learned_latent_delta,heliocentric_fit_expected_delta,latent_delta_relative_error,latent_delta_cosine_similarity,heliocentric_fit_coefficients
reservoir,0,cuda,606,15000,0.10198461264371872,15000,323.2025310038589,"[-0.005054662935435772, -0.010904430411756039]",0.10010723024606705,0.3163972664958834,0.05035618894358357,0.15028312802314758,0.4214610755443573,0.1016412153840065,0.318812194534661,0.050740536678166234,0.1504216492176056,0.4250361919403076,0.9865145928408035,"[0.9918322873831927, 0.9790963111188441]",0.9543633222792313,"[0.967273732337626, 0.9363530617025293]",0.9870894684602585,"[0.9962549359271052, 0.9776930718464912]",0.2043864319875961,0.6422362366524969,0.6655156666481401,"[-0.005054662935435772, -0.010904430411756039]","[-0.004957231649177369, -0.010757650750914761]",0.014873392977032416,0.9999974412254528,"[[-0.0751021757651653, -0.04898639962220032], [0.06392323284023121, -0.07582960157037595], [-0.1722267775292051, 0.25492162125420376]]"
