model,seed,device,trainable_parameters,optimization_steps,best_validation_mse,best_validation_step,training_seconds,final_latent_delta,validation_mse,validation_rmse_radians,validation_relative_rmse_2pi,validation_sun_rmse_radians,validation_mars_rmse_radians,test_mse,test_rmse_radians,test_relative_rmse_2pi,test_sun_rmse_radians,test_mars_rmse_radians,heliocentric_to_latent_r2,heliocentric_to_latent_r2_per_dimension,geocentric_to_latent_r2,geocentric_to_latent_r2_per_dimension,latent_to_heliocentric_r2,latent_to_heliocentric_r2_per_angle,latent_to_heliocentric_rmse_radians,test_branch_heliocentric_to_latent_r2,test_branch_latent_to_heliocentric_r2,learned_latent_delta,heliocentric_fit_expected_delta,latent_delta_relative_error,latent_delta_cosine_similarity,heliocentric_fit_coefficients
reservoir,0,cuda,3022,15000,0.13156503438949585,15000,2840.783224793151,"[0.013612967915832996, -0.007712185848504305]",0.13136090338230133,0.3624374475441263,0.057683711338257226,0.2619330585002899,0.44058242440223694,0.13455234467983246,0.3668137738414855,0.05838022530106499,0.2634074091911316,0.4469018280506134,0.9549855028034158,"[0.9430424504169677, 0.9626481601073359]",0.9357927071563588,"[0.9097877521785633, 0.9524774781310184]",0.9618013252186683,"[0.9429745416270885, 0.9811024653376756]",0.3515637990025288,0.7419996913610813,0.6087071574921996,"[0.013612967915832996, -0.007712185848504305]","[0.012756483873379618, -0.008009664604570853]",0.060193662106444334,0.998977405742105,"[[0.07502115394527817, -0.0960915606238243], [0.058049344367129656, 0.055750762164687995], [-0.01598159725967464, -0.22803857350319331]]"
